IdParada,IdCarrera,IdPiloto,Parada_Nro,Vuelta_Nro,Tiempo,Duracion(ms)
6089,983,828,1,38,16:07:14,24719
6090,983,807,2,50,16:26:10,25714
6091,984,836,1,2,14:07:36,24424
6092,984,836,2,3,14:09:55,24918
6093,984,840,1,4,14:11:34,23475
6094,984,838,1,9,14:20:17,23430
6095,984,13,1,17,14:33:15,22956
6096,984,825,1,19,14:36:33,23065
6097,984,839,1,20,14:37:56,24078
6098,984,830,1,21,14:39:13,22620
6099,984,815,1,21,14:39:37,23634
6100,984,1,1,22,14:40:43,22724
6101,984,842,1,22,14:41:29,23344
6102,984,154,1,23,14:43:03,22781
6103,984,817,1,25,14:45:43,23796
6104,984,4,1,25,14:46:28,24636
6105,984,836,3,25,14:47:08,24952
6106,984,8,1,28,14:50:46,23699
6107,984,822,1,30,14:53:46,22876
6108,984,838,2,34,15:01:19,23399
6109,984,840,2,35,15:02:52,22736
6110,984,807,1,38,15:07:08,23199
6111,984,835,1,39,15:09:02,25618
6112,984,842,2,39,15:09:07,24413
6113,985,825,1,1,14:05:31,25112
6114,985,836,1,3,14:09:08,31334
6115,985,843,1,8,14:17:38,24400
6116,985,840,1,10,14:21:03,24949
6117,985,817,1,12,14:23:58,23604
6118,985,815,1,12,14:24:19,24326
6119,985,839,1,14,14:27:34,24502
6120,985,4,1,14,14:27:37,23796
6121,985,20,1,16,14:30:37,24300
6122,985,154,1,16,14:31:15,24897
6123,985,826,1,17,14:32:52,24883
6124,985,822,1,18,14:34:03,23459
6125,985,1,1,19,14:35:36,23402
6126,985,832,1,19,14:36:13,24525
6127,985,8,1,20,14:37:29,23575
6128,985,828,1,21,14:40:02,25841
6129,985,830,1,24,14:44:17,24325
6130,985,838,1,25,14:46:48,23578
6131,985,13,1,29,14:53:26,23772
6132,985,843,2,35,15:04:07,24229
6133,985,840,2,36,15:05:47,24497
6134,985,830,2,37,15:06:06,23423
6135,985,20,2,38,15:07:41,23620
6136,985,825,2,49,15:28:07,25268
6137,985,822,2,52,15:31:05,23254
6138,986,20,1,1,13:04:31,32037
6139,986,1,1,1,13:04:57,29283
6140,986,832,1,2,13:06:13,22852
6141,986,13,1,3,13:07:22,22055
6142,986,836,1,4,13:08:55,23358
6143,986,815,1,18,13:27:58,22903
6144,986,807,1,19,13:29:17,22587
6145,986,839,1,20,13:30:35,22665
6146,986,828,1,28,13:42:13,22736
6147,986,825,1,31,13:46:09,22507
6148,986,838,1,31,13:46:25,28044
6149,986,830,1,32,13:46:33,22570
6150,986,842,1,31,13:46:43,22709
6151,986,154,1,31,13:46:45,28761
6152,986,822,1,32,13:46:46,21758
6153,986,1,2,31,13:46:57,23315
6154,986,832,2,31,13:47:07,23035
6155,986,8,1,32,13:47:13,22540
6156,986,840,1,32,13:47:37,21825
6157,986,20,2,32,13:48:10,22379
6158,986,4,1,32,13:48:13,22655
6159,986,815,2,50,14:12:39,22528
6160,986,154,2,62,14:30:09,23035
6161,987,20,1,1,14:04:42,19097
6162,987,822,1,1,14:04:43,18717
6163,987,8,1,1,14:04:45,19433
6164,987,830,1,1,14:04:47,18827
6165,987,4,1,1,14:04:49,18487
6166,987,13,1,1,14:04:50,18238
6167,987,815,1,1,14:04:51,18417
6168,987,807,1,1,14:04:52,18927
6169,987,832,1,1,14:04:54,19208
6170,987,842,1,1,14:04:55,19430
6171,987,828,1,1,14:04:58,19603
6172,987,843,1,1,14:04:59,19936
6173,987,840,1,1,14:05:00,20146
6174,987,836,1,1,14:05:01,26439
6175,987,154,1,1,14:05:02,25845
6176,987,1,1,1,14:05:05,19377
6177,987,817,1,1,14:05:06,25946
6178,987,20,2,2,14:07:01,17817
6179,987,822,2,2,14:07:03,17827
6180,987,8,2,2,14:07:05,18027
6181,987,830,2,2,14:07:06,17913
6182,987,4,2,2,14:07:08,17770
6183,987,13,2,2,14:07:09,17736
6184,987,815,2,2,14:07:10,17959
6185,987,807,2,2,14:07:11,18549
6186,987,832,2,2,14:07:13,18604
6187,987,842,2,2,14:07:14,18855
6188,987,828,2,2,14:07:16,19250
6189,987,843,2,2,14:07:17,19439
6190,987,840,2,2,14:07:18,19270
6191,987,1,2,2,14:07:19,19237
6192,987,836,2,2,14:07:20,19160
6193,987,154,2,2,14:07:22,18860
6194,987,817,2,2,14:07:23,17929
6195,987,20,3,3,14:09:13,17842
6196,987,822,3,3,14:09:15,17784
6197,987,8,3,3,14:09:16,18290
6198,987,830,3,3,14:09:17,18017
6199,987,4,3,3,14:09:19,17716
6200,987,13,3,3,14:09:20,17745
6201,987,815,3,3,14:09:21,17822
6202,987,807,3,3,14:09:23,18052
6203,987,832,3,3,14:09:25,18347
6204,987,842,3,3,14:09:26,18207
6205,987,828,3,3,14:09:28,17802
6206,987,843,3,3,14:09:29,17738
6207,987,840,3,3,14:09:31,17925
6208,987,1,3,3,14:09:32,18725
6209,987,836,3,3,14:09:33,18764
6210,987,154,3,3,14:09:34,18456
6211,987,817,3,3,14:09:35,18129
6212,987,822,4,27,14:40:23,23064
6213,987,13,4,27,14:40:48,23275
6214,987,843,4,27,14:41:13,23830
6215,987,20,4,28,14:41:36,22736
6216,987,830,4,28,14:41:48,23180
6217,987,4,4,28,14:42:03,23342
6218,987,840,4,28,14:42:27,22486
6219,987,8,4,29,14:42:56,23170
6220,987,807,4,30,14:44:43,24054
6221,987,832,4,31,14:46:03,23550
6222,987,815,4,35,14:50:51,23275
6223,987,1,4,43,15:00:16,23121
6224,987,817,4,43,15:00:36,23484
6225,987,842,4,44,15:02:35,23748
6226,987,828,4,44,15:02:43,24164
6227,987,154,4,48,15:08:02,34438
6228,987,830,5,62,15:23:42,22644
6229,987,840,5,67,15:32:18,24756
6230,988,840,1,11,17:23:10,21613
6231,988,838,1,12,17:24:58,22125
6232,988,830,1,14,17:27:48,21269
6233,988,8,1,15,17:29:30,21609
6234,988,815,1,16,17:31:34,21869
6235,988,807,1,17,17:33:10,29724
6236,988,817,1,19,17:36:18,23477
6237,988,20,1,20,17:37:57,21221
6238,988,822,1,21,17:39:31,21478
6239,988,4,1,21,17:40:31,22541
6240,988,13,1,22,17:42:15,21449
6241,988,825,1,22,17:42:42,21875
6242,988,1,1,24,17:44:41,21274
6243,988,843,1,26,17:49:52,21598
6244,988,836,1,28,17:53:13,22959
6245,988,840,2,29,17:55:13,21543
6246,988,842,1,30,17:56:53,21519
6247,988,828,1,30,17:56:57,22176
6248,988,839,1,31,17:57:47,21865
6249,988,832,1,31,17:57:49,21956
6250,988,154,1,32,17:59:52,21850
6251,988,840,3,35,18:06:11,21908
6252,989,843,1,1,16:15:04,22213
6253,989,8,1,18,16:40:07,21421
6254,989,1,1,19,16:41:30,21821
6255,989,844,1,20,16:44:03,22242
6256,989,830,1,21,16:45:06,20953
6257,989,825,1,22,16:46:31,21983
6258,989,832,1,22,16:46:46,23868
6259,989,843,2,22,16:47:37,22296
6260,989,839,1,23,16:48:25,21854
6261,989,154,1,24,16:49:31,23054
6262,989,807,1,24,16:49:35,22628
6263,989,815,1,24,16:49:51,22327
6264,989,838,1,25,16:51:17,22474
6265,989,822,1,25,16:51:21,21664
6266,989,840,1,25,16:51:46,25504
6267,989,20,1,26,16:52:19,21787
6268,989,817,1,26,16:52:59,21440
6269,989,4,1,26,16:53:09,22573
6270,989,844,2,27,16:56:25,22836
6271,989,840,2,29,16:59:57,21397
6272,990,830,1,2,18:18:14,30381
6273,990,844,1,3,18:19:24,25563
6274,990,815,1,9,18:29:30,24992
6275,990,838,1,10,18:31:05,25081
6276,990,840,1,10,18:31:12,33612
6277,990,825,1,13,18:35:49,25106
6278,990,4,1,14,18:37:30,24993
6279,990,842,1,15,18:38:59,24835
6280,990,807,1,15,18:39:05,24454
6281,990,839,1,15,18:39:12,24719
6282,990,832,1,16,18:40:52,25768
6283,990,20,1,18,18:43:25,24524
6284,990,154,1,18,18:44:11,25011
6285,990,8,1,19,18:45:09,25018
6286,990,822,1,20,18:46:40,26105
6287,990,843,1,20,18:47:23,36646
6288,990,845,1,22,18:51:05,24672
6289,990,828,1,23,18:52:22,25194
6290,990,1,1,26,18:56:29,24302
6291,990,832,2,26,18:57:29,25307
6292,990,825,2,27,18:58:45,24629
6293,990,838,2,28,19:00:38,25131
6294,990,154,2,30,19:03:55,25527
6295,990,840,2,30,19:04:24,24638
6296,990,815,2,32,19:07:17,24677
6297,990,842,2,34,19:09:50,24957
6298,990,844,2,34,19:10:46,25139
6299,990,839,2,35,19:12:01,24596
6300,990,807,2,39,19:18:06,24382
6301,990,4,2,39,19:18:09,24581
6302,990,845,2,40,19:20:39,25693
6303,990,843,2,42,19:23:28,24953
6304,990,154,3,45,19:28:25,26263
6305,991,843,1,10,14:30:52,23172
6306,991,839,1,11,14:32:18,23281
6307,991,832,1,12,14:33:53,23935
6308,991,815,1,12,14:34:05,22856
6309,991,807,1,13,14:35:30,23654
6310,991,154,1,16,14:40:41,22981
6311,991,830,1,17,14:41:50,22715
6312,991,817,1,17,14:41:56,23042
6313,991,1,1,18,14:43:33,22464
6314,991,822,1,19,14:45:02,22097
6315,991,20,1,20,14:46:38,23009
6316,991,842,1,20,14:47:48,23950
6317,991,844,1,21,14:49:28,23392
6318,991,838,1,22,14:50:55,23730
6319,991,840,1,23,14:52:34,22661
6320,991,825,1,24,14:53:57,22973
6321,991,8,1,27,14:58:28,22913
6322,991,845,1,28,15:01:08,23716
6323,991,4,1,29,15:02:24,24110
6324,991,828,1,29,15:03:02,22785
6325,991,830,2,31,15:05:06,22596
6326,991,843,2,30,15:05:08,24070
6327,991,817,2,31,15:05:15,22691
6328,991,807,2,31,15:06:04,23297
6329,991,832,2,31,15:06:18,23117
6330,991,839,2,31,15:06:24,22637
6331,991,842,2,31,15:07:01,34650
6332,991,815,2,32,15:08:44,22334
6333,991,845,2,33,15:11:07,22723
6334,991,154,2,46,15:33:38,23735
6335,992,8,1,1,16:16:15,30012
6336,992,843,1,1,16:16:35,21376
6337,992,4,1,1,16:16:58,56710
6338,992,825,1,1,16:17:11,35608
6339,992,828,1,1,16:17:16,44107
6340,992,815,1,2,16:19:26,28109
6341,992,154,1,2,16:19:32,21725
6342,992,842,1,12,16:40:48,20782
6343,992,832,1,15,16:46:02,21516
6344,992,838,1,17,16:49:58,21103
6345,992,828,2,18,16:52:18,25378
6346,992,1,1,22,16:58:07,20377
6347,992,843,2,22,16:59:24,20809
6348,992,840,1,23,17:00:38,19737
6349,992,844,1,24,17:02:20,21058
6350,992,838,2,25,17:05:01,20887
6351,992,20,1,30,17:12:13,20037
6352,992,817,1,37,17:25:09,19925
6353,992,828,3,36,17:25:51,32629
6354,992,830,1,38,17:26:56,19765
6355,992,822,1,40,17:30:08,20192
6356,992,20,2,40,17:30:26,20823
6357,992,825,2,39,17:30:36,21778
6358,992,1,2,40,17:30:37,21329
6359,992,842,2,39,17:30:54,21287
6360,992,843,3,39,17:31:04,21072
6361,992,8,2,40,17:31:21,21149
6362,992,838,3,39,17:31:27,20760
6363,992,815,2,40,17:31:34,26174
6364,992,154,2,40,17:31:39,22757
6365,992,832,2,40,17:31:48,20967
6366,992,844,2,40,17:32:00,22030
6367,992,840,2,40,17:32:03,21236
6368,992,4,2,40,17:32:15,21371
6369,992,828,4,39,17:32:40,14998
6370,992,838,4,46,17:47:50,20978
6371,993,843,1,1,15:15:19,22631
6372,993,845,1,1,15:15:23,22049
6373,993,20,1,17,15:41:29,22054
6374,993,822,1,19,15:44:12,23213
6375,993,844,1,20,15:46:09,21995
6376,993,840,1,20,15:46:18,21351
6377,993,4,1,21,15:47:34,21721
6378,993,845,2,24,15:52:02,22034
6379,993,1,1,25,15:52:11,22085
6380,993,832,1,25,15:53:03,22409
6381,993,815,1,26,15:54:45,22438
6382,993,839,1,29,15:58:45,47910
6383,993,825,1,32,16:02:35,22917
6384,993,817,1,33,16:03:28,21618
6385,993,843,2,33,16:04:40,22472
6386,993,830,1,34,16:04:41,21740
6387,993,838,1,34,16:05:53,27416
6388,993,828,1,35,16:07:20,22100
6389,993,20,2,41,16:14:52,24273
6390,993,815,2,40,16:14:56,22242
6391,993,845,3,41,16:17:36,23865
6392,994,845,1,7,15:22:13,31810
6393,994,840,1,9,15:25:39,33887
6394,994,1,1,12,15:28:19,23739
6395,994,843,1,13,15:30:14,24326
6396,994,844,1,14,15:31:32,23870
6397,994,154,1,15,15:33:04,24741
6398,994,20,1,16,15:33:21,23964
6399,994,832,1,16,15:34:04,24874
6400,994,817,1,17,15:34:32,24542
6401,994,8,1,17,15:34:47,24263
6402,994,822,1,17,15:35:01,24020
6403,994,828,1,17,15:35:35,24291
6404,994,825,1,17,15:35:35,24237
6405,994,4,1,19,15:37:54,24241
6406,994,845,2,19,15:38:41,25170
6407,994,838,1,20,15:39:35,26817
6408,994,815,1,21,15:40:40,29379
6409,994,839,1,23,15:43:06,24663
6410,994,840,2,34,15:59:55,31104
6411,994,842,1,37,16:01:40,24296
6412,994,830,1,47,16:15:05,24111
6413,994,845,3,49,16:18:49,25563
6414,994,807,1,50,16:18:53,25213
6415,994,840,3,59,16:33:18,24852
6416,994,154,2,68,16:43:24,24568
6417,994,838,2,72,16:48:42,25438
6418,995,838,1,1,14:14:56,41008
6419,995,828,1,1,14:15:00,23529
6420,995,815,1,9,14:27:34,24086
6421,995,839,1,11,14:29:59,25353
6422,995,807,1,13,14:32:32,24521
6423,995,832,1,14,14:33:51,24416
6424,995,830,1,16,14:36:13,23137
6425,995,1,1,16,14:36:16,23335
6426,995,817,1,17,14:37:31,23279
6427,995,4,1,18,14:39:10,23099
6428,995,844,1,19,14:40:26,23666
6429,995,825,1,22,14:44:21,24008
6430,995,842,1,23,14:45:36,24107
6431,995,845,1,26,14:49:55,23531
6432,995,8,1,32,14:56:30,23645
6433,995,822,1,36,15:01:20,23775
6434,995,20,1,37,15:02:29,23529
6435,995,815,2,44,15:12:48,23718
6436,995,154,1,48,15:17:41,24400
6437,995,838,2,48,15:18:21,23537
6438,996,840,1,1,16:15:46,26576
6439,996,845,1,1,16:15:55,26273
6440,996,20,1,1,16:15:56,32612
6441,996,4,1,1,16:15:56,25789
6442,996,822,1,1,16:16:38,27955
6443,996,830,1,25,16:57:59,24395
6444,996,832,1,26,17:00:15,25423
6445,996,817,1,28,17:02:52,24309
6446,996,825,1,28,17:03:31,25419
6447,996,844,1,31,17:08:35,25026
6448,996,1,1,33,17:10:41,24310
6449,996,8,1,34,17:12:38,24289
6450,996,154,1,34,17:13:30,29996
6451,996,828,1,35,17:15:27,24295
6452,996,807,1,37,17:18:16,25016
6453,996,843,1,38,17:20:21,24297
6454,996,822,2,39,17:21:22,30666
6455,996,20,2,40,17:22:38,31029
6456,996,838,1,40,17:23:26,24399
6457,996,4,2,46,17:33:42,24788
6458,997,838,1,1,15:14:13,46557
6459,997,830,1,15,15:30:26,21214
6460,997,8,1,15,15:30:30,21552
6461,997,817,1,15,15:30:32,21950
6462,997,20,1,15,15:30:34,23912
6463,997,154,1,15,15:30:46,22121
6464,997,839,1,15,15:30:54,22527
6465,997,832,1,15,15:30:57,23257
6466,997,840,1,15,15:31:03,22181
6467,997,842,1,15,15:31:09,22011
6468,997,844,1,15,15:31:12,21364
6469,997,4,1,15,15:31:16,21588
6470,997,845,1,24,15:41:54,23048
6471,997,1,1,25,15:42:08,21245
6472,997,815,1,27,15:45:05,22863
6473,997,825,1,28,15:46:11,22138
6474,997,832,2,34,15:53:34,26335
6475,997,817,2,38,15:57:21,21259
6476,997,838,2,40,16:01:56,22526
6477,997,828,1,45,16:06:18,21519
6478,997,1,2,52,16:13:20,20980
6479,997,845,2,60,16:24:25,24884
6480,997,840,2,65,16:30:07,22299
6481,998,8,1,13,14:33:39,38573
6482,998,4,1,13,14:34:09,28669
6483,998,815,1,13,14:34:17,28651
6484,998,830,1,17,14:39:53,28458
6485,998,832,1,17,14:40:28,29074
6486,998,817,1,18,14:41:31,28194
6487,998,844,1,18,14:41:58,27865
6488,998,839,1,19,14:43:35,29410
6489,998,20,1,20,14:44:24,28677
6490,998,807,1,20,14:45:06,28719
6491,998,842,1,20,14:45:19,28676
6492,998,822,1,21,14:46:03,27894
6493,998,838,1,21,14:47:02,28284
6494,998,845,1,21,14:47:19,28224
6495,998,828,1,24,14:51:45,28207
6496,998,1,1,25,14:52:37,28982
6497,998,825,1,25,14:53:08,28450
6498,998,154,1,26,14:54:52,29254
6499,998,817,2,30,15:00:29,28001
6500,998,840,1,30,15:01:51,27774
6501,998,4,2,32,15:04:42,28085
6502,998,832,2,32,15:04:46,28078
6503,998,842,2,32,15:04:49,29766
6504,998,815,2,32,15:04:53,28836
6505,998,20,2,33,15:05:15,28174
6506,998,830,2,33,15:05:35,28000
6507,998,8,2,33,15:05:39,28985
6508,998,838,2,33,15:07:14,28658
6509,999,8,1,14,15:31:29,19647
6510,999,807,1,18,15:37:14,19584
6511,999,825,1,20,15:39:50,19818
6512,999,832,1,20,15:40:01,20160
6513,999,844,1,20,15:40:04,19267
6514,999,154,1,21,15:41:19,20198
6515,999,815,1,22,15:42:34,25130
6516,999,20,1,25,15:45:48,18657
6517,999,839,1,25,15:46:55,19570
6518,999,840,1,27,15:49:46,19476
6519,999,822,1,28,15:49:51,19188
6520,999,845,1,28,15:51:05,24173
6521,999,843,1,28,15:51:05,19309
6522,999,830,1,29,15:51:16,19742
6523,999,838,1,29,15:52:30,19778
6524,999,4,1,31,15:54:51,18956
6525,999,828,1,38,16:04:17,18840
6526,999,1,1,42,16:08:17,18978
6527,999,844,2,43,16:10:51,21200
6528,999,4,2,43,16:11:06,21119
6529,999,842,1,43,16:11:12,19806
6530,999,830,2,46,16:13:39,19297
6531,999,844,3,46,16:15:36,20653
6532,999,842,2,46,16:16:19,19512
6533,999,830,3,48,16:16:46,19087
6534,999,4,3,47,16:17:17,20927
6535,999,832,2,50,16:20:42,19637
6536,999,840,2,50,16:21:14,19526
6537,999,807,2,51,16:21:56,20752
6538,999,822,2,52,16:22:05,33279
6539,999,154,2,51,16:22:13,22738
6540,999,825,2,51,16:22:14,34742
6541,999,845,2,51,16:23:00,21711
6542,999,8,2,53,16:24:19,19988
6543,999,843,2,52,16:25:00,19985
6544,999,838,2,52,16:25:50,19621
6545,999,807,3,55,16:29:16,20812
6546,999,154,3,55,16:29:57,19752
6547,999,825,3,55,16:29:59,27736
6548,999,832,3,56,16:31:24,20530
6549,1000,828,1,6,15:22:06,22640
6550,1000,8,1,14,15:32:53,24471
6551,1000,822,1,15,15:34:11,21337
6552,1000,815,1,22,15:44:52,22561
6553,1000,807,1,23,15:46:04,21966
6554,1000,843,1,24,15:47:26,21831
6555,1000,1,1,25,15:47:53,21480
6556,1000,832,1,25,15:48:47,21914
6557,1000,154,1,29,15:54:26,21733
6558,1000,825,1,31,15:57:05,25126
6559,1000,845,1,31,15:57:50,21509
6560,1000,842,1,32,15:58:19,21684
6561,1000,8,2,38,16:06:22,21829
6562,1000,20,1,39,16:07:21,23111
6563,1000,4,1,39,16:08:27,21795
6564,1000,839,1,39,16:08:53,22258
6565,1000,838,1,40,16:09:54,21732
6566,1000,817,1,44,16:14:45,21364
6567,1000,840,1,47,16:20:54,21291
6568,1000,807,2,50,16:24:45,22650
6569,1001,20,1,1,15:15:59,19582
6570,1001,1,1,1,15:16:01,19372
6571,1001,815,1,1,15:16:02,19667
6572,1001,839,1,1,15:16:03,19582
6573,1001,830,1,1,15:16:04,19942
6574,1001,154,1,1,15:16:05,20280
6575,1001,825,1,1,15:16:07,20021
6576,1001,842,1,1,15:16:09,20136
6577,1001,828,1,1,15:16:11,19711
6578,1001,845,1,1,15:16:12,19791
6579,1001,840,1,1,15:16:13,19732
6580,1001,843,1,1,15:16:16,18084
6581,1001,832,1,1,15:16:18,18509
6582,1001,822,1,1,15:16:19,20349
6583,1001,838,1,1,15:16:21,19847
6584,1001,8,1,1,15:16:57,26367
6585,1001,822,2,2,15:19:21,30519
6586,1001,838,2,2,15:19:22,22706
6587,1001,8,2,7,15:30:50,35451
6588,1001,1,2,21,15:55:48,22375
6589,1001,20,2,22,15:57:33,22253
6590,1001,832,2,22,15:58:45,23857
6591,1001,154,2,23,16:00:10,23248
6592,1001,840,2,23,16:00:34,22901
6593,1001,839,2,24,16:01:54,23225
6594,1001,845,2,24,16:02:22,22339
6595,1001,815,2,25,16:03:39,23157
6596,1001,842,2,25,16:04:03,22953
6597,1001,830,2,26,16:05:08,22341
6598,1001,825,2,26,16:05:49,24304
6599,1001,828,2,26,16:05:55,22558
6600,1001,838,3,28,16:10:09,23389
6601,1001,822,3,29,16:11:03,22399
6602,1001,843,2,31,16:15:29,29316
6603,1002,807,1,1,15:15:34,25234
6604,1002,817,1,1,15:15:35,24805
6605,1002,20,1,1,15:15:36,32219
6606,1002,828,1,1,15:15:50,29992
6607,1002,825,1,4,15:21:22,38563
6608,1002,8,1,20,15:43:45,23862
6609,1002,154,1,23,15:48:27,24779
6610,1002,838,1,24,15:50:24,24094
6611,1002,830,1,26,15:52:26,24003
6612,1002,1,1,28,15:55:00,23728
6613,1002,20,2,29,15:56:58,24301
6614,1002,842,1,34,16:04:44,27792
6615,1002,844,1,34,16:04:46,24084
6616,1002,840,1,35,16:05:54,26440
6617,1002,822,1,36,16:06:30,23763
6618,1002,845,1,37,16:08:49,25245
6619,1002,839,1,38,16:09:51,24827
6620,1002,815,1,39,16:11:20,25655
6621,1002,832,1,39,16:11:32,25774
6622,1002,807,2,41,16:14:52,24456
6623,1002,828,2,42,16:16:25,25575
6624,1003,845,1,3,20:21:50,30477
6625,1003,20,1,14,20:42:01,28722
6626,1003,843,1,14,20:42:40,29912
6627,1003,1,1,15,20:43:42,28946
6628,1003,807,1,15,20:44:23,31183
6629,1003,822,1,16,20:45:39,28542
6630,1003,154,1,16,20:46:12,29517
6631,1003,830,1,17,20:47:19,29681
6632,1003,815,1,17,20:47:51,29978
6633,1003,8,1,22,20:56:20,29513
6634,1003,842,1,26,21:04:28,28931
6635,1003,825,1,26,21:04:30,29408
6636,1003,817,1,27,21:05:14,28779
6637,1003,815,2,33,21:17:29,30561
6638,1003,843,2,36,21:22:59,29464
6639,1003,825,2,36,21:23:01,30711
6640,1003,832,1,37,21:23:46,30242
6641,1003,4,1,38,21:25:29,29922
6642,1003,844,1,38,21:25:50,29310
6643,1003,815,3,39,21:28:41,24340
6644,1003,840,1,40,21:30:02,28767
6645,1003,838,1,43,21:35:11,30234
6646,1003,828,1,44,21:36:55,28860
6647,1003,845,2,45,21:39:51,34022
6648,1003,825,3,48,21:44:52,29324
6649,1004,843,1,3,14:18:54,29418
6650,1004,4,1,5,14:22:23,30348
6651,1004,840,1,7,14:25:54,29266
6652,1004,154,1,8,14:27:27,30469
6653,1004,825,1,9,14:28:59,29904
6654,1004,844,1,10,14:30:35,30397
6655,1004,839,1,10,14:30:40,30642
6656,1004,845,1,10,14:31:18,29912
6657,1004,828,1,11,14:32:34,30051
6658,1004,838,1,11,14:32:55,29636
6659,1004,822,1,12,14:33:30,29794
6660,1004,815,1,12,14:34:04,29924
6661,1004,20,1,13,14:35:13,29798
6662,1004,1,1,14,14:36:51,29551
6663,1004,8,1,18,14:43:40,29531
6664,1004,832,1,32,15:08:28,30021
6665,1004,807,1,35,15:12:47,30625
6666,1004,828,2,37,15:16:36,30146
6667,1004,817,1,39,15:18:49,37446
6668,1004,830,1,43,15:24:48,29370
6669,1005,825,1,2,14:17:48,29007
6670,1005,844,1,4,14:20:44,38891
6671,1005,845,1,4,14:20:51,23660
6672,1005,828,1,5,14:23:11,23244
6673,1005,840,1,14,14:39:30,23657
6674,1005,8,1,17,14:43:53,22781
6675,1005,830,1,21,14:50:08,28789
6676,1005,822,1,23,14:53:12,22777
6677,1005,817,1,23,14:53:24,22864
6678,1005,838,1,23,14:54:14,23159
6679,1005,1,1,24,14:54:41,22614
6680,1005,815,1,24,14:55:30,23635
6681,1005,839,1,26,14:58:45,23316
6682,1005,20,1,26,14:58:49,22748
6683,1005,4,1,26,14:58:57,27454
6684,1005,843,1,28,15:02:08,23110
6685,1005,154,1,29,15:03:29,23692
6686,1005,842,1,29,15:03:37,23376
6687,1005,807,1,30,15:05:33,23555
6688,1005,832,1,32,15:08:30,23477
6689,1005,844,2,35,15:13:39,26672
6690,1005,845,2,38,15:18:43,23647
6691,1005,840,2,39,15:20:25,29804
6692,1006,844,1,1,13:15:33,34812
6693,1006,840,1,1,13:15:34,41048
6694,1006,154,1,1,13:15:46,35104
6695,1006,840,2,5,13:23:02,18610
6696,1006,845,1,10,13:31:11,23686
6697,1006,838,1,10,13:31:16,24065
6698,1006,842,1,10,13:31:19,23865
6699,1006,1,1,11,13:32:38,23693
6700,1006,8,1,21,13:49:44,23714
6701,1006,830,1,22,13:51:28,23446
6702,1006,839,1,22,13:52:07,24534
6703,1006,822,1,23,13:53:07,23478
6704,1006,807,1,23,13:53:40,24681
6705,1006,832,1,24,13:55:25,29319
6706,1006,815,1,25,13:57:18,25723
6707,1006,20,1,26,13:58:25,24449
6708,1006,843,1,27,14:00:53,23819
6709,1006,845,2,29,14:04:26,23715
6710,1006,825,1,30,14:05:48,23723
6711,1006,828,1,30,14:06:07,23940
6712,1006,1,2,37,14:16:27,23915
6713,1006,842,2,36,14:16:33,24219
6714,1006,840,3,38,14:20:52,24296
6715,1006,838,2,40,14:23:09,24195
6716,1007,839,1,1,13:14:32,27806
6717,1007,843,1,1,13:14:35,22055
6718,1007,842,1,5,13:20:36,22570
6719,1007,840,1,10,13:27:33,24451
6720,1007,1,1,11,13:28:21,22269
6721,1007,822,1,11,13:28:30,22105
6722,1007,832,1,11,13:28:40,22660
6723,1007,845,1,11,13:29:04,22732
6724,1007,817,1,12,13:29:44,22022
6725,1007,807,1,12,13:30:08,23037
6726,1007,838,1,12,13:30:25,22174
6727,1007,830,1,13,13:31:00,22175
6728,1007,844,1,13,13:31:39,22588
6729,1007,828,1,16,13:36:10,31406
6730,1007,20,1,17,13:36:37,22658
6731,1007,8,1,17,13:36:57,22017
6732,1007,840,2,23,13:46:14,23371
6733,1007,843,2,24,13:47:35,23553
6734,1007,842,2,26,13:50:29,23055
6735,1007,815,1,30,13:56:04,23755
6736,1007,839,2,30,13:56:33,22756
6737,1007,825,1,43,14:15:14,22390
6738,1007,154,1,44,14:16:47,22733
6739,1007,20,2,47,14:18:25,21777
6740,1007,1,2,47,14:18:42,22399
6741,1007,830,2,48,14:19:35,22088
6742,1007,822,2,48,14:20:17,23887
6743,1007,154,2,60,14:40:00,23426
6744,1007,822,3,62,14:40:33,22512
6745,1008,4,1,15,15:32:38,33753
6746,1008,845,1,16,15:33:56,23273
6747,1008,840,1,17,15:35:13,24608
6748,1008,822,1,18,15:35:50,22955
6749,1008,828,1,18,15:36:28,23377
6750,1008,1,1,19,15:36:57,22641
6751,1008,842,1,22,15:41:18,23757
6752,1008,832,1,25,15:45:06,23939
6753,1008,20,1,27,15:47:00,22551
6754,1008,838,1,28,15:49:08,22618
6755,1008,8,1,31,15:51:53,22766
6756,1008,154,1,32,15:53:30,23403
6757,1008,830,1,35,15:56:38,23432
6758,1008,844,1,35,15:57:04,23593
6759,1008,817,1,39,16:01:41,23300
6760,1008,815,1,39,16:02:25,23505
6761,1008,839,1,40,16:03:50,27226
6762,1008,825,1,41,16:04:39,23115
6763,1008,832,2,48,16:14:02,23770
6764,1008,843,1,49,16:15:11,23422
6765,1008,20,2,53,16:19:07,22683
6766,1008,4,2,54,16:22:00,23046
6767,1008,839,2,57,16:25:23,31198
6768,1008,822,2,59,16:26:17,22727
6769,1008,840,2,65,16:35:55,24283
6770,1009,843,1,1,17:16:20,41012
6771,1009,1,1,7,17:29:33,21283
6772,1009,844,1,7,17:29:43,21828
6773,1009,154,1,7,17:29:48,22354
6774,1009,20,1,15,17:44:11,22630
